x1,x2,y
72.27796199,-14.45271352,4
-15.97025758,13.61611415,1
10.47478635,-7.004442961,1
17.9056262,-11.60678505,3
11.17647818,13.53968474,2
53.53132922,-31.5776786,4
-0.94509707,-0.30304663,1
38.88229136,-10.16445676,4
-2.19660968,-9.420401911,3
17.99663815,4.32502204,2
71.12646394,-21.59844136,4
29.09989936,-21.55287238,3
-5.50457057,3.7413986,1
-3.83418629,8.57393313,1
2.81117304,8.12029742,1
38.42508745,1.35143318,2
22.80275082,-0.48361478,2
57.75868846,-6.898430786,4
-6.9685329,5.15599216,1
14.00761632,-14.23860009,3
4.8553922,6.38412168,1
27.63996372,11.64536365,2
62.44262916,-18.44077762,4
14.73285166,-13.40323958,3
56.00156838,-8.529374756,4
20.53538278,0.62701791,2
55.99822343,-20.34378243,4
27.07056491,0.73178059,2
15.87437609,-38.87318217,3
-12.76070284,-0.49963515,1
16.58854074,-18.18318166,3
8.194550401,18.35535079,2
8.603501848,11.8316519,2
61.61559208,-25.52340905,4
13.67242205,7.51220043,2
3.62466905,-10.4000674,3
18.6929746,-21.3770376,3
-1.3391326,-4.20198231,1
-14.41326009,-8.500054838,1
65.72756058,-36.87254904,4
24.11071849,17.52846256,2
57.32295154,-15.89585069,4
12.55520954,10.72541823,1
21.82985632,-15.67763809,3
47.94776569,-26.83890177,4
37.82564284,1.74010895,2
8.696334666,4.05430171,3
-6.34911115,5.04344569,1
23.53179438,-11.67074208,3
48.25510118,-23.95637202,4
-6.61690534,2.01350527,1
3.39289601,-17.34984714,3
48.18187969,-20.76939359,4
44.13565355,-25.38814859,4
-7.37472196,10.91103464,1
10.32638535,10.40020496,1
46.92313609,-20.02628495,4
26.3561947,2.45062133,2
-5.77493849,-8.997976299,1
24.01952931,-25.54063303,3
64.37762081,-22.29145241,4
72.66147573,-13.54203829,4
26.65541515,-2.177986799,4
6.8187156,-18.18725174,3
69.94506939,-11.93527859,4
