x1,x2,y
14.32563775,-17.75332136,3
8.393594364,-26.73283932,3
57.27796199,-14.45271352,4
-30.97025758,28.61611415,1
-4.525213649,7.995557039,1
2.9056262,-11.60678505,3
11.17647818,28.53968474,2
38.53132922,-31.5776786,4
-15.94509707,14.69695337,1
23.88229136,-10.16445676,4
-17.19660968,-9.420401911,3
17.99663815,19.32502204,2
56.12646394,-21.59844136,4
14.09989936,-21.55287238,3
-20.50457057,18.7413986,1
-18.83418629,23.57393313,1
-12.18882696,23.12029742,1
38.42508745,16.35143318,2
22.80275082,14.51638522,2
42.75868846,-6.898430786,4
-21.9685329,20.15599216,1
-0.992383682,-14.23860009,3
-10.1446078,21.38412168,1
27.63996372,26.64536365,2
47.44262916,-18.44077762,4
-0.267148344,-13.40323958,3
41.00156838,-8.529374756,4
20.53538278,15.62701791,2
40.99822343,-20.34378243,4
27.07056491,15.73178059,2
0.874376086,-38.87318217,3
-27.76070284,14.50036485,1
1.588540744,-18.18318166,3
8.194550401,33.35535079,2
8.603501848,26.8316519,2
46.61559208,-25.52340905,4
13.67242205,22.51220043,2
-11.37533095,-10.4000674,3
3.692974598,-21.3770376,3
-16.3391326,10.79801769,1
-29.41326009,6.499945162,1
50.72756058,-36.87254904,4
24.11071849,32.52846256,2
42.32295154,-15.89585069,4
-2.444790461,25.72541823,1
6.829856324,-15.67763809,3
32.94776569,-26.83890177,4
37.82564284,16.74010895,2
-6.303665334,4.05430171,3
-21.34911115,20.04344569,1
8.531794378,-11.67074208,3
33.25510118,-23.95637202,4
-21.61690534,17.01350527,1
-11.60710399,-17.34984714,3
33.18187969,-20.76939359,4
29.13565355,-25.38814859,4
-22.37472196,25.91103464,1
-4.67361465,25.40020496,1
31.92313609,-20.02628495,4
26.3561947,17.45062133,2
-20.77493849,6.002023701,1
9.01952931,-25.54063303,3
49.37762081,-22.29145241,4
57.66147573,-13.54203829,4
11.65541515,-2.177986799,4
-8.1812844,-18.18725174,3
54.94506939,-11.93527859,4
