x1,x2,y
2.094270172,-28.52869098,3
0.154381662,-18.88668323,3
39.82085722,-11.6074517,4
-22.44006199,20.35337361,1
-8.508130845,24.5011252,1
-2.81727002,-10.41257644,3
13.10676644,24.66511334,2
45.50089712,-16.01097115,4
-25.48655334,22.29674857,1
40.74628099,-27.06515788,4
-6.51979341,-21.111538,3
19.09394357,15.53375982,2
48.42684549,-26.67537862,4
-12.15990009,-11.62426149,3
-22.93484906,20.53410893,1
-15.93619315,23.83353216,1
-8.377598173,21.53886959,1
19.94526569,8.52536077,2
26.29407304,28.37993487,2
30.63697222,-26.66486585,4
-25.07280113,23.79285325,1
3.919162192,-12.37819867,3
-10.82953814,32.37207599,1
24.27892674,18.05689489,2
37.33150843,-18.181038,4
9.919592057,-12.06046198,3
37.54866944,-23.69283026,4
13.71210713,24.17714022,2
47.54174593,-25.47009074,4
33.50577717,16.61700013,2
0.264281029,-25.11066257,3
-30.76573072,25.18364776,1
-1.610775264,-18.85315894,3
29.73907373,17.79501216,2
9.658821825,18.79588854,2
48.34615458,-22.12562609,4
4.862928145,25.6361925,2
-5.475910874,-15.70563796,3
1.751558529,-29.48367183,3
-20.64107874,10.88275343,1
-10.65473376,27.81623083,1
40.60775843,-18.36432869,4
20.42606384,28.18612352,2
35.80265902,-13.09817306,4
-26.10952951,17.53142319,1
-6.291681885,-23.70828988,3
31.46307885,-22.2445865,4
24.17062074,25.63101578,2
-0.431811256,-20.82098453,3
-11.06864359,13.95294659,1
7.079690529,-19.51352391,3
32.58781802,-27.39808697,4
-16.53754987,19.62736953,1
4.833129041,-14.41373331,3
44.24528932,-13.83188312,4
35.43277606,-15.8319372,4
-22.19266258,23.55364349,1
-21.25488471,19.62810792,1
42.58406205,-16.4632923,4
24.58795039,27.07962383,2
-18.22537204,22.9358442,1
2.511895163,-22.32090956,3
46.67610099,-14.67358204,4
40.3493947,-14.55832909,4
28.01033335,-21.25248541,4
-10.62815356,-14.76741501,3
34.06042977,-24.74091047,4
