image_filename,cell_number,cell_row,cell_col,label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127,c128,c129,c130,c131,c132,c133,c134,c135
IMG_3747.JPG,63,7,6,0,0.00015753,0.001260239,0.059388784,0.425015753,0.374448645,0.109483302,0.026307498,0.003938248,0.00078765,0.016068053,0.299621928,0.518431002,0.134688091,0.026149968,0.003938248,0.00031506,0.02299937,0.401858853,0.479678639,0.082860744,0.011972275,0.00063012,0,0,131.7180214,26.56095123,0.751810335,107.028828,23.73714531,0.749152577,68.49259609,20.86962806,0.673215469,18.25724638,2.489198995,124.5351292,19.71447563,131.7180214,26.56095123,18.25724638,124.5351292,118.9106805,24.35946395,132.4729049,3.010283248,153.2076244,4.297688286,0.06805293,0.026307498,0.032608696,0.030403277,0.017170762,0.016540643,0.015280403,0.012917454,0.010081916,0.014177694,0.014020164,0.020321361,0.021109011,0.02299937,0.019691241,0.02205419,0.012287335,0.014492754,0.014650284,0.015437933,0.015437933,0.020478891,0.02299937,0.020793951,0.057498425,0.442186515,0.455171849,0.110419662,0.384508025,0.067220663,0.81476684,0.029576183,0.459395081,0.01917925,0.642942069,0.086455286,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.733136049,0.292375551,84.21024996,66.32644604,508.1417125,0.055500952,1.814413432,18.63153749,25.86599891,0.148580791,0.075508452,0.298541825,0,981,40,110.0274102,107,23.98923708,575.4834957,17,230,213,0.759808083,1.395058958,94.75,107,122,0.218029644,104.3651544,6.535035504,1032.928059,8912.64908,698454,2558520.786,3998506.533,1.56281964
CIMG0108~2.JPG,57,7,0,0,0.0008,0.013333333,0.103066667,0.165466667,0.238133333,0.271466667,0.1616,0.046133333,0.002133333,0.032666667,0.114666667,0.171866667,0.2372,0.252133333,0.144533333,0.0448,0.050933333,0.1496,0.244933333,0.267066667,0.198933333,0.065733333,0.021733333,0.001066667,153.9017333,43.94066086,-0.152466387,148.8709333,46.29456277,-0.155525924,101.9821333,43.24233359,0.088195129,27.06253333,6.496457208,96.20906667,35.60352451,156.8564,44.38558977,27.06253333,96.20906667,154.6212,44.49489383,122.6957333,6.413212024,153.5241333,6.656011136,0.075333333,0.042666667,0.0336,0.024133333,0.011066667,0.0076,0.005866667,0.006533333,0.0064,0.006933333,0.006,0.007333333,0.007733333,0.012666667,0.006266667,0.006666667,0.006,0.0052,0.006133333,0.008933333,0.0084,0.0156,0.022133333,0.036266667,0.0696,0.554933333,1.937287336,0.619989242,0.986145619,0.192554688,0.596525544,0.059040581,0.22127353,0.016683014,0.524297678,0.152161995,255,0,254.6061333,9.26255917,255,0,255,0,255,0,255,0,255,0,255,0,8.872887879,0.374266667,190.3972145,134.0530608,825.3677968,0.116807456,1.909003581,59.11773333,77.8959584,0.14367946,0.084462954,0.35367379,0,1169,48,145.0409333,148,44.7492755,2002.497658,13,251,238,-0.129929842,-0.565040954,113,148,178,0.308528596,106.5486667,7.477430833,2429.2487,12918.74707,1087807,4502570.776,13716794.47,3.04643617
IMG_20250708_120702744_HDR~2.jpg,22,2,5,0,0,0,0,0,0,0.361066667,0.638933333,0,0,0,0,0,0,0.1248,0.875066667,0.000133333,0,0,0,0,0,0,0.2308,0.7692,194.2337333,13.22593042,-0.527586239,204.3382667,8.761923818,-0.462771007,228.1128,5.43824201,-0.338944024,111.5910667,2.225752351,38.07653333,10.34102554,228.1128,5.43824201,111.5910667,38.07653333,209.4578667,8.556912885,129.3805333,0.9434658,115.1468,2.569341633,0.027466667,0.0196,0.017333333,0.015733333,0.014,0.014,0.013733333,0.020533333,0.026266667,0.034133333,0.040666667,0.056533333,0.052,0.06,0.045866667,0.037066667,0.0208,0.020266667,0.014666667,0.0128,0.014,0.018,0.020666667,0.0144,0.0408,0.328666667,0.024992433,0.008673607,0.024992433,0.008673607,0.987503783,0.004336804,0.832824534,0.004388133,0.911361012,0.031094647,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.921528674,0,9.994915502,7.461585898,57.00877125,-0.318203941,1.812686689,2.120666667,2.981691365,0.140713821,0.089316282,0.318234399,0,448,50,204.0525333,206,9.705910927,94.20470692,183,224,41,-0.477736818,-0.818408688,197,206,212,0.047565746,116.3834667,5.096935901,366.6290026,17687.64798,1530394,2080032.137,669685.3827,0.321959152
IMG_3332(1).JPG,48,5,7,0,0.0004,0.044933333,0.214933333,0.3792,0.265466667,0.090133333,0.004933333,0,0.000266667,0.031466667,0.168533333,0.320666667,0.273466667,0.149733333,0.055866667,0,0.02,0.181466667,0.326666667,0.293733333,0.156666667,0.021466667,0,0,116.3550667,31.24807718,0.051883153,127.7944,36.64464484,0.173746874,93.82213333,33.40930554,0.061215413,38.97453333,8.636944953,72.24346667,27.31483463,128.3933333,36.23471203,38.97453333,72.24346667,131.2845333,35.35853467,117.6445333,5.704060844,145.1478667,5.721666609,0.065733333,0.036933333,0.0248,0.018933333,0.014533333,0.012666667,0.013866667,0.0144,0.015066667,0.015733333,0.017733333,0.018933333,0.0204,0.019466667,0.0112,0.011333333,0.010933333,0.0128,0.007866667,0.012133333,0.015333333,0.015333333,0.023333333,0.0256,0.0584,0.486533333,0.847448548,0.198189827,0.601925176,0.095170062,0.723480696,0.037468294,0.301208007,0.015737576,0.655639137,0.080165187,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.882029068,0.329866667,119.2204432,83.6933661,575.6474616,-0.056490879,1.784934351,38.50133333,51.30866593,0.147414178,0.077761416,0.337932598,0,1698,49,120.4961333,119,34.23659424,1172.144385,28,212,184,0.124440445,-0.535820831,96,119,144,0.284130231,101.3014667,7.100837623,1731.843018,10709.18712,903721,4062750.67,8926071.965,2.19705138
CIMG0432.JPG,4,0,3,0,0,0.0008,0.14,0.1688,0.151866667,0.525066667,0.013466667,0,0,0,0.123466667,0.1596,0.1308,0.2384,0.347733333,0,0,0.041866667,0.171333333,0.0932,0.107866667,0.158533333,0.4272,0,149.8572,40.03466508,-0.6552992,156.7913333,41.84711609,-0.687989428,158.4997333,53.23509494,-0.583118039,82.64413333,31.00358515,28.06613333,10.65107943,163.4496,47.24060675,82.64413333,28.06613333,162.6870667,41.74845713,125.9154667,2.186455453,126.5374667,7.029181762,0.062933333,0.029866667,0.025333333,0.018933333,0.0164,0.015466667,0.012933333,0.010666667,0.014266667,0.017866667,0.017333333,0.021466667,0.023333333,0.026133333,0.0208,0.0156,0.012133333,0.012266667,0.009333333,0.013066667,0.0144,0.017733333,0.024133333,0.022666667,0.044933333,0.48,0.318665186,0.087667743,0.285015887,0.061600537,0.860856987,0.028269701,0.376185785,0.016836007,0.920812243,0.022174864,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.881947964,0.166266667,54.47242067,55.72190401,339.0722637,-0.259257217,1.772747323,15.16613333,23.85975224,0.142877189,0.085813091,0.379828378,0,653,31,154.9277333,172,42.55251631,1810.716644,62,202,140,-0.66260786,-1.032161049,115,172,193,0.27466042,97.5048,6.496685479,1193.678479,13862.72072,1161958,3931691.146,5020897.45,1.27703252
DSC00319.JPG,2,0,1,0,0.044666667,0.5868,0.129733333,0.024533333,0.020266667,0.122,0.0712,0.0008,0.016,0.500533333,0.222666667,0.037866667,0.021733333,0.031066667,0.063066667,0.107066667,0.023466667,0.477066667,0.211333333,0.069066667,0.018133333,0.042533333,0.1504,0.008,81.17666667,56.08426626,1.216403743,95.35946667,68.45010531,1.343023967,92.21133333,59.77048105,1.162386299,86.96626667,16.70408519,43.5744,26.09401843,97.79706667,67.96196106,86.96626667,43.5744,96.65213333,65.82999865,122.3934667,7.22094989,127.6848,5.86609316,0.048266667,0.032666667,0.017866667,0.0132,0.012133333,0.012,0.0136,0.016533333,0.014266667,0.0168,0.0188,0.028533333,0.036533333,0.029333333,0.020933333,0.018666667,0.014266667,0.011333333,0.010533333,0.008533333,0.011466667,0.011466667,0.018533333,0.026933333,0.042,0.4948,0.534354721,0.162516209,0.282988281,0.054094372,0.880514744,0.018693738,0.513356244,0.00639758,0.936235304,0.019606026,254.9926667,0.277752088,251.9004,26.49340194,255,0,254.8962667,2.672459428,255,0,253.4538667,19.04897211,254.9997333,0.016327754,255,0,8.718664322,0.081466667,63.36696888,115.1733131,881.0141883,-0.122068038,1.786075852,16.78533333,29.95563756,0.134679794,0.098179075,0.496873155,0,69,21,90.75986667,60,63.55222579,4038.885403,6,240,234,1.281708751,0.053572849,51,60,97.25,0.700223877,116.9214667,6.813855909,1569.25005,9466.215996,680699,5105175.709,6664199.668,1.305381058
CIMG0170~2.JPG,31,3,6,0,0.001066667,0.0452,0.196133333,0.3128,0.279466667,0.126666667,0.030533333,0.008133333,0,0.007866667,0.094,0.2532,0.360266667,0.208133333,0.059466667,0.017066667,0.1584,0.255733333,0.3052,0.190666667,0.0664,0.0184,0.0052,0,123.2749333,37.28839513,0.265601935,140.5884,35.3788871,0.21438272,73.63533333,39.56213617,0.37796979,37.67546667,2.352929688,131.5890667,44.3399346,140.5884,35.3788871,37.67546667,131.5890667,141.5508,35.21079313,110.7909333,3.655392062,161.2918667,4.381142984,0.0596,0.017466667,0.026133333,0.028,0.028133333,0.023466667,0.022133333,0.0236,0.027466667,0.026266667,0.030266667,0.033733333,0.038133333,0.0344,0.0236,0.018533333,0.018,0.012933333,0.014266667,0.017733333,0.022266667,0.024266667,0.020533333,0.017866667,0.048533333,0.342666667,0.62732291,0.189967282,0.509009428,0.103934886,0.757297008,0.043605026,0.313028013,0.021089886,0.770820046,0.069302703,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.882455402,0.3144,120.2193054,76.23776983,550.4416409,0.060642205,1.840373264,20.14906667,26.67088298,0.146597049,0.079291129,0.309840589,0,1225,50,127.7806667,127,36.25410358,1314.360026,33,250,217,0.255534765,-0.061205833,102,127,151,0.283721352,99.0908,7.189938743,1408.641082,11416.33353,958355,4700296.891,5864511.226,1.247689532
CIMG0110.JPG,39,4,6,0,0.0384,0.430133333,0.4124,0.0904,0.0236,0.0044,0.000666667,0,0.0228,0.312133333,0.503866667,0.124,0.030266667,0.006133333,0.0008,0,0.1828,0.557466667,0.21,0.0392,0.009066667,0.001333333,0.000133333,0,68.45573333,24.88128159,1.027978953,74.54226667,25.04415195,0.938217906,51.78666667,23.91322275,1.008511155,37.80066667,6.139847953,85.34866667,30.77539545,74.78226667,25.04413023,37.80066667,85.34866667,77.28413333,26.97901286,121.0030667,2.921071253,140.7870667,3.355849529,0.069866667,0.045066667,0.029333333,0.018133333,0.0076,0.0068,0.005866667,0.005866667,0.004666667,0.0036,0.004266667,0.0052,0.005866667,0.009866667,0.004933333,0.006,0.003466667,0.004666667,0.008,0.008266667,0.010933333,0.013866667,0.021066667,0.0352,0.071733333,0.589866667,0.760361371,0.17955005,0.552560969,0.088638811,0.744033252,0.0357157,0.401594697,0.016687367,0.438844011,0.134563402,254.9978667,0.130622033,254.9074667,2.056851376,255,0,255,0,254.966,0.99454043,254.8086667,4.370818942,254.9956,0.231762752,255,0,8.864583405,0.343866667,97.58161773,73.71091201,564.8521931,0.187971063,1.825615225,38.11826667,53.6404369,0.144801288,0.082524934,0.413988371,0,599,49,70.12906667,67,24.69478505,609.8324085,5,218,213,0.981774033,2.129190449,54,67,82,0.352133376,113.2794667,6.554689108,1463.477241,6270.376573,525968,2351174.598,8624904.708,3.668338674
CIMG0572.JPG,21,2,4,0,0.0068,0.1068,0.233733333,0.2356,0.191466667,0.143733333,0.0636,0.018266667,0.002,0.045466667,0.160933333,0.2404,0.206133333,0.169466667,0.1168,0.0588,0.078666667,0.259066667,0.300933333,0.196,0.082533333,0.043333333,0.033866667,0.0056,120.4498667,47.51219373,0.335697904,139.5677333,49.15412576,0.208957552,87.07773333,46.15216814,0.834026858,41.66053333,8.166563683,103.9790667,42.58820449,139.9610667,49.08235886,41.66053333,103.9790667,140.0782667,47.86079963,112.0213333,6.759867717,153.6704,10.80153834,0.070533333,0.0368,0.028933333,0.019333333,0.017733333,0.019866667,0.014266667,0.014266667,0.0112,0.01,0.011466667,0.0132,0.0168,0.0208,0.009466667,0.0088,0.0092,0.010266667,0.009066667,0.010533333,0.011866667,0.0128,0.026266667,0.0324,0.059333333,0.4948,1.81400071,0.453116394,0.894023191,0.140884393,0.638160899,0.042850879,0.226452726,0.012874942,0.605367932,0.098637917,255,0,254.6978667,7.641617332,255,0,254.9529333,2.451241467,255,0,255,0,255,0,255,0,8.853092397,0.3496,183.0992786,136.4544282,878.9015872,0.025612408,1.810732043,55.72426667,77.97869771,0.143280597,0.085137819,0.376464555,0,887,45,127.8666667,123,47.60930535,2266.645956,11,252,241,0.288728674,-0.663523599,91,123,163,0.372335547,107.0818667,7.538454244,2586.964194,11529.59645,959000,5559825.713,13842405.74,2.489719364
CIMG0108.JPG,36,4,3,1,0.0604,0.2248,0.3356,0.277333333,0.062666667,0.026933333,0.009466667,0.0028,0.055733333,0.195466667,0.343466667,0.295333333,0.073866667,0.025866667,0.008933333,0.001333333,0.0972,0.302666667,0.288133333,0.232533333,0.0584,0.016133333,0.004933333,0,85.63106667,36.86739872,0.643112173,87.76346667,35.65234801,0.470006272,77.06026667,36.32075763,0.456745695,44.67146667,24.66472919,43.4164,31.08332583,89.13226667,36.65961046,44.67146667,43.4164,92.676,38.28585236,125.0237333,2.649119991,133.9901333,4.802739078,0.0676,0.043733333,0.030133333,0.016,0.011066667,0.009733333,0.006266667,0.008133333,0.004666667,0.006933333,0.006533333,0.0076,0.0076,0.012933333,0.006133333,0.013866667,0.013866667,0.015066667,0.0124,0.013866667,0.0104,0.0148,0.0228,0.028933333,0.0712,0.537733333,1.239359109,0.281170519,0.717874304,0.107638714,0.690783416,0.03782868,0.295193289,0.015472685,0.549930071,0.101494313,255,0,254.9230667,2.412871304,255,0,255,0,255,0,254.5150667,8.035415753,255,0,255,0,8.834873685,0.317466667,139.3840002,111.3425811,800.48985,0.002243687,1.861450212,44.7224,64.06904946,0.147508326,0.077582676,0.364902886,0,1135,41,85.91613333,84,35.93528303,1291.344566,1,239,238,0.518293189,0.710827594,61,84,108,0.418260012,109.6924,7.132493763,1979.754191,7818.409195,644371,3661049.041,11187107.39,3.055710881
CIMG0224~2.JPG,61,7,4,1,0.057866667,0.11,0.094133333,0.0572,0.034133333,0.520933333,0.123866667,0.001866667,0.078,0.118533333,0.085733333,0.053066667,0.23,0.422,0.012666667,0,0.139866667,0.111466667,0.063733333,0.6064,0.0764,0.002133333,0,0,145.6477333,59.30412612,-0.917148983,127.6458667,51.94567858,-0.932361059,94.54826667,39.86901475,-0.965989038,20.3808,4.463547695,91.69,26.01076252,145.7168,59.16595247,20.3808,91.69,136.1578667,55.59888618,129.7597333,2.268069354,148.1373333,7.59279085,0.038666667,0.019466667,0.0196,0.0156,0.0152,0.016133333,0.021066667,0.0244,0.0244,0.033066667,0.036266667,0.044,0.054533333,0.049333333,0.033733333,0.028933333,0.019466667,0.02,0.014,0.014133333,0.012133333,0.013866667,0.015733333,0.0172,0.039466667,0.3596,0.436505167,0.139707983,0.271509559,0.049029373,0.879857373,0.016703942,0.500355485,0.007913641,0.930040326,0.022460364,253.8066667,6.25058575,249.2538667,36.48778177,253.7852,6.380229434,251.8781333,27.25838003,253.7997333,6.355965172,253.7456,15.04303429,253.844,6.113956493,254.6925333,7.109533336,8.820987341,0.087466667,54.37179296,99.47410985,679.5366068,0.034290569,1.730250292,11.8816,24.11370798,0.125293993,0.109905382,0.793289122,0,133,20,129.2565333,160,52.68634539,2775.850991,6,214,208,-0.932136565,-0.734502432,82,160,165,0.407610695,116.0538667,6.418675343,1445.631018,12001.39238,969424,5166193.403,5676039.232,1.098688878
IMG_20180401_143225122_HDR.jpg,49,6,0,0,0.001733333,0.104933333,0.5136,0.293733333,0.018666667,0.004666667,0.0052,0.057466667,0,0.0288,0.303333333,0.510933333,0.088,0.0096,0.029333333,0.03,0.027866667,0.313866667,0.504133333,0.085733333,0.015733333,0.027866667,0.0248,0,97.20106667,42.78359934,2.424033061,109.9829333,35.03005151,1.886577322,77.16013333,33.71975223,1.833764818,42.53666667,7.162354517,82.9356,20.45257896,111.5338667,39.61385347,42.53666667,82.9356,112.9074667,36.13993872,116.7230667,4.151623128,144.8736,2.492553518,0.083333333,0.0468,0.027066667,0.012266667,0.008666667,0.0056,0.0028,0.003466667,0.004266667,0.0048,0.0048,0.0104,0.009866667,0.009733333,0.004666667,0.006266667,0.003733333,0.002666667,0.0036,0.0064,0.005333333,0.011733333,0.020266667,0.034666667,0.0732,0.5936,0.770389898,0.157084175,0.58417095,0.080338769,0.725948808,0.033119898,0.389051928,0.010832559,0.731513526,0.053667656,255,0,254.9101333,4.521466279,255,0,255,0,255,0,255,0,255,0,254.3393333,12.36846203,8.867675227,0.363866667,102.989787,75.88963069,763.8494616,-0.003479925,1.762551616,41.16893333,53.45177106,0.152286895,0.067723551,0.510217861,0,233,49,102.4269333,96,37.03752504,1371.778261,24,246,222,2.078428146,4.96612384,82,96,111,0.361599472,112.9621333,6.648656663,1693.640641,9279.250691,768202,3863561.169,8838743.642,2.287719349
CIMG0162(1).JPG,38,4,5,1,0.000133333,0.0744,0.069466667,0.2396,0.542,0.073866667,0.000533333,0,0.000133333,0.067466667,0.056933333,0.155866667,0.527333333,0.189866667,0.0024,0,0.001333333,0.0836,0.082933333,0.339066667,0.452133333,0.040933333,0,0,126.3352,30.50646119,-1.155254644,134.5234667,32.22722425,-1.19120782,120.4089333,30.14387014,-1.087846335,51.1672,15.77302478,28.96133333,13.27481217,134.5848,32.24343875,51.1672,28.96133333,139.8417333,32.63962242,122.2844,2.825039818,134.5566667,3.898186188,0.059466667,0.0348,0.0276,0.012933333,0.012133333,0.01,0.0096,0.015066667,0.019733333,0.017733333,0.024,0.024666667,0.0288,0.0292,0.013866667,0.016266667,0.013866667,0.01,0.0136,0.010933333,0.014133333,0.014933333,0.023733333,0.0204,0.051066667,0.471466667,0.385709065,0.090053316,0.328729974,0.058017765,0.841294467,0.025914452,0.478132828,0.016202106,0.813251369,0.043374761,255,0,253.4545333,18.63722975,255,0,255,0,255,0,255,0,255,0,255,0,8.889924614,0.231066667,69.00926276,58.05378931,509.4801272,0.14726358,1.847861852,19.39253333,29.8292331,0.141635987,0.087846599,0.42846754,0,476,45,130.4733333,138,31.32979342,981.5559556,29,204,175,-1.190460096,0.99042663,120,138,151,0.240124113,98.97786667,6.672088358,1200.369024,11558.35041,978550,3462563.818,5540203.859,1.600029386
IMG_4165.JPG,15,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.997866667,0.002133333,0,0,0,0,0,0,0.097733333,0.902266667,0,0,151.0541333,1.759773541,-0.165321164,155.736,1.773481698,-0.103293319,162.1549333,2.037382879,0.040991033,107.2486667,2.728301955,17.38413333,2.619066293,162.1549333,2.037382879,107.2486667,17.38413333,163.6206667,1.719604476,127.4174667,0.617080423,123.9702667,0.630594372,0.054933333,0.0324,0.017866667,0.0076,0.005466667,0.0036,0.001333333,0.002,0.002533333,0.002666667,0.0028,0.002266667,0.0012,0.018266667,0.002666667,0.012666667,0.002533333,0.013066667,0.002666667,0.0056,0.013333333,0.021066667,0.0432,0.033066667,0.1496,0.5456,0,0,0,0,1,0,1,0,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.922602299,0,3.570041306,2.138442987,12.80624847,0.190758862,1.815347675,1.409333333,1.890448055,0.12636437,0.108673013,0.30234216,0,3312,47,155.0913333,155,1.651602723,2.727791556,149,159,10,-0.097673955,-0.830744404,154,155,156,0.010649226,112.8814667,2.713531034,208.5695321,13430.44563,1163185,1235660.452,328611.0388,0.265939594
CIMG0100~2.JPG,17,2,0,0,0.012933333,0.0532,0.131733333,0.2136,0.266666667,0.198,0.094266667,0.0296,0.0196,0.056666667,0.132133333,0.201066667,0.306266667,0.211866667,0.054133333,0.018266667,0.137333333,0.146,0.211466667,0.272666667,0.154,0.054133333,0.017466667,0.006933333,136.6122667,46.87698863,-0.066854145,132.7442667,44.88902093,-0.310982889,92.47906667,49.26539788,0.07745367,27.992,10.47592491,103.688,53.47558436,142.1264,44.94375177,27.992,103.688,138.8978667,45.17709415,123.176,8.808826483,150.4478667,6.694182707,0.0768,0.029466667,0.029466667,0.0284,0.0204,0.017466667,0.011866667,0.015466667,0.011333333,0.0124,0.010933333,0.016133333,0.0224,0.021333333,0.012933333,0.012133333,0.0092,0.009866667,0.0088,0.011333333,0.013333333,0.019866667,0.028933333,0.03,0.055466667,0.464266667,1.472492265,0.434956396,0.810976832,0.141070845,0.657109088,0.044687979,0.248338315,0.014779771,0.643556679,0.105395763,255,0,252.2030667,24.61918961,255,0,255,0,255,0,253.1781333,20.15523096,255,0,254.8004,5.478834411,8.856458823,0.3312,178.7957555,134.6892718,890.7435097,-0.049459375,1.870808751,40.38293333,55.5736724,0.14171028,0.087726703,0.326009428,0,997,48,129.3105333,134,45.17718859,2040.978369,2,253,251,-0.176835327,-0.152255638,98,134,160,0.349369749,103.4446667,7.487675793,2226.554317,11651.56208,969829,5245532.094,11453625.28,2.183501135
CIMG0065.JPG,38,4,5,0,0.000266667,0.0608,0.196666667,0.244933333,0.234266667,0.165466667,0.0788,0.0188,0.025733333,0.177333333,0.263333333,0.262,0.174133333,0.080533333,0.0148,0.002133333,0.2108,0.294133333,0.291466667,0.154266667,0.044133333,0.0048,0.0004,0,129.3324,44.78792148,0.230336428,101.8744,41.4283344,0.265963635,64.51906667,36.11856452,0.337577242,17.23133333,2.000654448,138.2864,37.80444562,129.3324,44.78792148,17.23133333,138.2864,113.4814667,43.00142079,134.1638667,2.750117764,153.1290667,4.639038169,0.079866667,0.0456,0.021866667,0.0136,0.008933333,0.005466667,0.0032,0.004666667,0.003333333,0.003066667,0.004133333,0.0048,0.004533333,0.0104,0.004,0.005733333,0.003333333,0.003466667,0.003866667,0.008266667,0.006266667,0.012933333,0.018,0.037066667,0.069333333,0.614266667,1.437928169,0.223849614,0.837313462,0.07740326,0.638886303,0.025527446,0.24375695,0.007979509,0.593653297,0.063716296,255,0,255,0,255,0,255,0,255,0,254.2264,13.52400125,255,0,255,0,8.844211838,0.374933333,141.1472717,94.86726564,800.5123359,-0.090637763,1.830717032,62.5264,83.56915615,0.153033298,0.0660196,0.387936747,0,1742,50,105.8430667,104,41.68130562,1737.331239,6,239,233,0.262521979,-0.524431274,73,104,135,0.39380289,105.5772,7.362617376,2258.891654,9588.954766,793823,3502891.702,13438795.7,3.836486209
CIMG0191.JPG,56,6,7,0,0,0,0.400933333,0.4928,0.106266667,0,0,0,0,0,0.278533333,0.564666667,0.155466667,0.001333333,0,0,0,0.000533333,0.3968,0.434133333,0.155733333,0.0128,0,0,101.9689333,17.0790857,0.874801044,108.7864,17.55844265,0.860445759,103.7646667,23.33853933,0.593476144,69.61866667,22.48742874,24.0112,10.41293464,109.6616,18.86453866,69.61866667,24.0112,115.2046667,18.24411078,124.3745333,1.668489771,129.9753333,3.874608568,0.048133333,0.0296,0.032,0.026,0.017733333,0.0124,0.011866667,0.012266667,0.012933333,0.0176,0.022533333,0.036,0.042533333,0.038666667,0.020266667,0.019333333,0.0112,0.010933333,0.005866667,0.008133333,0.010666667,0.016666667,0.0228,0.025333333,0.044266667,0.444266667,0.174798091,0.063265814,0.172642212,0.059495239,0.913894482,0.029380414,0.542069853,0.029594237,0.805113604,0.06953165,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,8.909013006,0.101466667,38.36899701,37.36679901,252.2419473,0.10048512,1.695685764,8.3256,12.33338614,0.130494721,0.103676928,0.44344297,0,473,44,106.2061333,103,18.02114801,324.7617757,71,163,92,0.83187146,0.045071671,91,103,115,0.16968086,113.9957333,5.986664123,557.8176994,9312.498237,796546,2105516.77,2078115.976,0.986986191
IMG_20240822_085549698~3.jpg,11,1,2,1,0.2524,0.005333333,0.0036,0.003866667,0.003333333,0.654666667,0.0768,0,0.2528,0.004933333,0.0036,0.003866667,0.003733333,0.680933333,0.050133333,0,0.252533333,0.0052,0.003733333,0.003733333,0.0072,0.689733333,0.037866667,0,134.1817333,75.60870082,-1.054837246,131.4425333,74.39992135,-1.056005345,129.9977333,73.35093088,-1.054528753,32.98306667,54.57859758,15.0048,34.49936005,134.1828,75.6068607,32.98306667,15.0048,136.8825333,78.46356905,128.656,0.673941639,128.9818667,0.904915014,0.0488,0.025466667,0.026133333,0.024266667,0.022266667,0.019466667,0.014,0.015466667,0.013333333,0.018,0.022,0.033466667,0.0484,0.0396,0.023466667,0.021733333,0.015466667,0.017466667,0.0148,0.014666667,0.017066667,0.019866667,0.0244,0.018533333,0.065333333,0.376533333,0.226169406,0.149731934,0.102962953,0.044855509,0.959676722,0.013828089,0.700096075,0.007591484,0.976936712,0.015322943,210.0609333,81.81163336,212.8178667,82.22413693,212.7709333,79.55829767,234.826,54.14079661,212.1401333,79.87723223,223.4654667,69.06162857,208.9876,82.75941666,214.8090667,79.48635487,8.681199859,0.032533333,35.14945061,96.49353893,740.2702209,0.254072939,1.726245362,5.588933333,13.90364459,0.116419223,0.119265847,0.857694762,0,5,11,132.0737333,172,74.56789678,5560.37123,0,220,220,-1.055953091,-0.799093317,23,172,177,0.564592935,106.1782667,5.502897481,1278.328461,13072.66971,990553,5675720.045,3911743.416,0.689206547
CIMG0228.JPG,53,6,4,0,0,0.015333333,0.0904,0.2788,0.3276,0.170533333,0.076266667,0.041066667,0.0044,0.064666667,0.190533333,0.3648,0.2152,0.093333333,0.052133333,0.014933333,0.106533333,0.263333333,0.351866667,0.178,0.073866667,0.0256,0.0008,0,141.8470667,39.73392436,0.427708491,120.3593333,40.8909421,0.48132015,76.92053333,36.82257032,0.408542617,20.06893333,2.254280712,124.9710667,34.91603017,141.8472,39.73384266,20.06893333,124.9710667,130.6472,40.15642496,130.4156,3.141498046,154.9261333,3.300203587,0.0736,0.0432,0.031333333,0.015866667,0.013333333,0.008266667,0.005866667,0.005466667,0.006133333,0.005333333,0.0076,0.0076,0.008,0.0116,0.005466667,0.0084,0.004533333,0.004933333,0.006933333,0.006133333,0.007733333,0.011466667,0.0192,0.036666667,0.068133333,0.5772,1.648882777,0.353234784,0.894740662,0.114654553,0.624891672,0.035616386,0.267147013,0.010201528,0.495053438,0.107189278,255,0,254.9685333,1.6191592,255,0,255,0,255,0,254.9941333,0.368373337,255,0,255,0,8.86954453,0.358666667,165.5328325,115.7779428,740.7901187,0.120554486,1.780842463,62.2968,81.75462326,0.149799949,0.073059928,0.301895038,0,2301,47,121.8424,117,39.96329936,1597.065296,26,248,222,0.459172554,0.145209461,96.75,117,144.25,0.327991728,103.4869333,7.289004777,2395.712278,10843.44644,913818,4341807.925,13626034.16,3.138331865
